0.0,0.03829383,0.00018618119,0.0,0.0,0.15527785,0.06691977,0.0,0.0,0.0,0.024734218,0.0,0.0,0.019435514,0.010979708,0.087165356,0.0024744226,0.0,0.19496265,0.009556218,0.0,0.0,0.0,0.0,0.0,0.06645491,0.019332116,0.0,0.018137412,0.0,0.0,0.0,0.0021529451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12288303,0.0,0.0,0.0,0.0046959827,0.0,0.0013974882,0.00057048217,0.0,0.02246635,0.0,0.0,0.029056825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02466428,0.05053172,0.0021762429,0.0,0.0,0.0
0.13902071,0.0,0.0,0.0,0.0,0.0,0.0502676,0.0,0.0,0.0,0.0,0.0,0.08978578,0.05153306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051748406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14869249,0.0,0.0,0.0,0.0,0.005995469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056251917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070568725,0.0,0.0,0.0
0.0,0.019313764,0.0,0.54403496,0.0,0.0,0.0037457652,0.01730318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030514942,0.0,0.0,0.0,0.0,0.0,0.0,0.009967163,0.0,0.0,0.0,0.0,0.10880707,0.0,0.0,0.0,0.0,0.035517182,0.010325235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04755145,0.0,0.0,0.0,0.0,0.0,0.042750385,0.0,0.0,0.00928403,0.036284316,0.0,0.0,0.0,0.007929196,0.005949904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025491107,0.03298527,0.0,0.0,0.0
0.17994209,0.0,0.0,0.0,0.0,0.09011678,0.06388463,0.0,0.015852729,0.0,0.052806735,0.0,0.0022365768,0.0,0.0,0.0,0.09871407,0.02382439,0.0,0.0,0.032548025,0.009917232,0.07698609,0.015443994,0.0,0.0050985683,0.0,0.0,0.010898585,0.0,0.0,0.0,0.0,0.012964398,0.0,0.0,0.024186786,0.0077161575,0.0009296324,0.0,0.0,0.0,0.0,0.011655236,0.0,0.0,0.0,0.0,0.0,0.0,0.042559575,0.0,0.002142313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046163917,0.0,0.09786216,0.0,0.017093971,0.0,0.0
0.14228302,0.054556817,0.0,0.022295518,0.0,0.0,0.026418254,0.07043158,0.0,0.0,0.0,0.0,0.02012823,0.0,0.0,0.0,0.044145558,0.0,0.04433921,0.0,0.0,0.0055345646,0.0,0.0,0.0,0.05762621,0.0,0.0,0.073493265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011889451,0.0,0.03622858,0.0,0.0,0.0,0.09321316,0.0,0.0,0.0,0.026320187,0.0,0.005040554,0.0,0.0,0.0,0.0,0.019044412,0.0,0.01740936,0.044635095,0.024763819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08817569,0.0,0.0,0.0,0.0034242102
0.7812405,0.0,0.0,0.0,0.0,0.07129342,0.0,0.017608091,0.0,0.015124364,0.0,0.0,0.002203877,0.010441293,0.0,0.0,0.0021993213,0.0,0.0,0.0,0.0027648879,0.0,0.0,0.004233723,0.01701708,0.01142474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01325858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00070716476,0.0,0.0,0.006122021,0.0070361425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39833647,0.0,0.0,0.0,0.0,0.19955692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003888726,0.0,0.0003479344,0.0,0.20946509,0.013815651,0.0,0.0032337108,0.0,0.0,0.0,0.033495463,0.0,0.008845551,0.021955231,0.0,0.0,0.0,0.0,0.03614379,0.0,0.0,0.0,0.0,0.0027212664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005701878,0.0027695743,0.0,0.0,0.0,0.0,0.00017068678,0.0045319954,0.0,0.0,0.0,0.010037717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.108495355,0.0,0.0,0.0,0.009997095,0.0,0.0,0.0,0.039470345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06707284,0.0,0.0,0.0,0.0,0.0,0.0,0.14222631,0.0,0.0,0.0,0.0,0.0,0.0,0.044391785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2925178,0.015288941,0.0,0.0,0.0
0.34512675,0.0,0.0,0.0,0.0,0.025572687,0.0,0.032250874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025769344,0.0,0.0,0.051505405,0.0,0.0,0.0,0.0,0.0,0.03970149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010362338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029047126,0.0,0.0011526186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010762233,0.0,0.20407279,0.0,0.0,0.0,0.0
0.8356356,0.0,0.0,0.0,0.0,0.06361341,0.0,0.0,0.0,0.0,0.0,0.0,0.003732927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023798037,0.017137157,0.0,0.001876746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048068427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013429866,0.0,0.0,0.0,0.006783997,0.0,0.0,0.0,0.0,0.00419512,0.0,0.003085547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0002410267,0.0,0.0,0.0,0.0,0.08264121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054930807,0.0,0.048953343,0.017095553,0.002361505,0.00917212,0.0,0.02629349,0.011308318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045396145,0.249149,0.0,0.015076555,0.0,4.0195126e-05,0.0,0.0,0.22632688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048279334,0.0,0.0,0.0,0.033633146,0.0,0.0,0.097055875,0.0012360867,0.025021335,0.0,0.0,0.0,0.0,0.004943612,0.0,0.0,0.0,0.012287414,0.0,0.0,0.0,0.0
0.22241852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06913122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050368654,0.0,0.0,0.0,0.0,0.17818892,0.018036423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099327646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016127659,0.0,0.0,0.0
0.6807547,0.0,0.0,0.0,0.0,0.008398875,0.029494995,0.0,0.0,0.0024096018,0.0,0.0,0.0016447114,0.00021081702,0.0,0.0028848862,0.009287103,0.0,0.11605763,0.0057262615,0.0,0.005154593,0.0076785767,0.0,0.04114555,0.0,0.0,0.0,0.00850423,0.0,0.0,0.0,0.00039190927,0.0,0.0,0.0,0.0,0.01139972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074719368,0.0,0.0,0.0,0.0023495269,0.0014112918,0.0017379571,0.0023545036,0.0,0.0,0.0,0.0013764272,0.0,0.0,0.0,0.002057213,0.0010044862,0.016589165,0.0,0.0,0.008649928,0.0,0.0,0.0
0.049571216,0.14234883,0.0,0.23166843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068874527,0.0,0.017492935,0.0,0.0,0.003203189,0.0,0.0,0.0,0.0,0.0,0.0091631105,0.0,0.0,0.08539294,0.0,0.0,0.0,0.0,0.09551357,0.0638206,0.0,0.0,0.0009212789,0.0,0.0,0.0,0.0,0.0,0.0073828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039556216,0.0,0.0,0.00010669952,0.09650381,0.03350248,0.0,0.0,0.01264093,0.0,0.0,0.005787436,0.0,0.0,0.0,0.052219685,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7441651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032316487,0.0,0.0,0.0,0.024653275,0.0,0.0,0.09715569,0.0,0.0,0.0,0.0,0.0,0.0,0.06104805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15024218,0.0027978446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030865738,0.0,0.0,0.018807152,0.0,0.0,0.0,0.11048898,0.0,0.0,0.061782863,0.023268327,0.0,0.0,0.0,0.0,0.015602482,0.0,0.0,0.0,0.0,0.0,0.0,0.0036799244,0.052818507,0.021403888,0.0,0.02619588,0.027720183,0.0,0.0,0.044025626,0.0,0.0,0.0,0.0,0.0,0.0,0.022384986,0.0,0.0,0.035670377,0.0,0.0,0.008975772,0.04562274,0.0,0.0,0.0,0.0019265139,0.0,0.0,0.02370212,0.092006266,0.011356381,0.0,0.058698613,0.0,0.023969358,0.0,0.0,0.0,0.0
0.13090439,0.015769504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02594118,0.0,0.0,0.09163064,0.0,0.0,0.0,0.13094163,0.13049401,0.06206402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059366032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07263866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06781955,0.0,0.0,0.0
0.3490793,0.0,0.0,0.0,0.0,0.02533156,0.026930721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015865471,0.0,0.0,0.0,0.0,0.020428482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19242236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068574205,0.0,0.0,0.0,0.0,0.045873955,0.009769106,0.047279485,0.0,0.0,0.0,0.0598698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19210888,0.0,0.0,0.0,0.0,0.24685632,0.0,0.007029713,0.0,0.0,0.0,0.0,0.0,0.04325559,0.0,0.0,0.016527612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369098,0.17271245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047121227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023168435,0.0,0.0,0.00096529175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038969398,0.0,0.0,0.0,0.0
0.008159523,0.11500623,0.0,0.4612174,0.0,0.0,0.028944198,0.0,0.0,0.0,0.0,0.0,0.0,0.0022441524,0.0,0.0,0.11155346,0.0,0.0,0.0,0.0050866776,0.0,0.0,0.031786077,0.0,0.0,0.0,0.0,0.012571338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002153135,0.0,0.0,0.0,0.0,0.0,0.0,0.008156463,0.0,0.0,0.0,0.0,0.0,0.052286435,0.0,0.0,0.002237047,0.04058282,0.0,0.0,0.0,0.0,0.018023413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063008696,0.0,0.0,0.0
0.05712283,0.09595089,0.0,0.0,0.0,0.0,0.08576904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3114779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04687769,0.0,0.0,0.0,0.0,0.0,0.0,0.0747401,0.0,0.040444754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04714346,0.0,0.0,0.0,0.4118589,0.07820024,0.0,0.0,0.0,0.0,0.0,0.012283085,0.014655757,0.0,0.00040925818,0.015553862,0.0,0.0,0.010974155,0.022238215,0.044565555,0.0,0.0,0.0,0.0,0.0,0.018685412,0.0,0.0,0.0,0.0,0.0,0.057383735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016474128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028818583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019216932,0.0,0.0,0.07742935,0.0,0.0,0.0,0.0
0.21914043,0.0,0.0,0.0,0.0,0.23223001,0.0,0.0,0.0,0.13263948,0.0,0.0,0.0,0.11470981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734458,0.0,0.0,0.00214315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025203148,0.0,0.0,0.0,0.0,0.0
0.018024676,0.1210139,0.0,0.0,0.0,0.0,0.02147711,0.03525942,0.0,0.0,0.0,0.0,0.035326686,0.0,0.0,0.0,0.020573739,0.0,0.0,0.025682831,0.0,0.0,0.0,0.0,0.0,0.0,0.026694894,0.06475732,0.09472669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10372667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16930826,0.0,0.0,0.0
0.027879313,0.048500184,0.0,0.0,0.0,0.5148297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077245995,0.0,0.0,0.027654577,0.0,0.0,0.0,0.0010302698,0.0,0.034513794,0.006568707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01619457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01102089,0.0,0.03458556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333315,0.0,0.0,0.0,0.0
0.06192718,0.051697686,0.0,0.0,0.0,0.0,0.0056406003,0.08208108,0.0,0.0,0.0,0.0,0.02054964,0.018090568,0.009399464,0.0,0.2718383,0.0,0.0,0.0005010883,0.0,0.0,0.0,0.0,0.0,0.0033455058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15180947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05658574,0.0,0.0,0.0,0.01437963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02434529,0.063622415,0.035884827,0.0,0.0061512357,0.0,0.017717022,0.0,0.0,0.0,0.0
0.17702061,0.038950525,0.0,0.0,0.0,0.0,0.0,0.0039427136,0.0,0.0025386948,0.0,0.0,0.0,0.0,0.022900226,0.0,0.13426389,0.0,0.0,0.07597555,0.0,0.0,0.0,0.02311518,0.0,0.02069738,0.0,0.0,0.025455557,0.0,0.0,0.009727727,0.0,0.0,0.0,0.02778497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08964626,0.0,0.0,0.0,0.02348864,0.0,0.0,0.0,0.0,0.0,0.0,0.015659511,0.0,0.011426375,0.07441223,0.0,0.0,0.0,0.0,0.0,0.018566422,0.02189693,0.018788595,0.0,0.022042267,0.0,0.0,0.0,0.0
0.32783473,0.0,0.0,0.0,0.0,0.0,0.0,0.054251418,0.0,0.03161633,0.0,0.0,0.0,0.011748393,0.0,0.0,0.015741387,0.08920111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012154455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014113147,0.0,0.0204344,0.034921076,0.07618395,0.0,0.0,0.001232024,0.063363,0.0,0.0,0.0,0.0,0.010797935,0.0,0.02614524,0.0,0.04769562,0.0,0.0,0.0,0.0
