batch_size,lr,num_neurons_pos,num_hidden_layers_pos,num_neurons_neg,num_hidden_layers_neg,pnorm_order,lagrange_smalltozero,lagrange_pnorm,lagrange_base,lagrange_important_sigs,value
145.0,0.0002930721330600941,1092.0,3.0,1200.0,2.0,7.0,9.433990663393867,37275.08360304605,0.3014579633426935,0.346229047422516,-0.05958615057170391
136.0,1e-05,1178.0,3.0,882.0,1.0,5.0,9.696985477388903,75906.76539838863,0.5029288197845682,0.8538080887584741,-0.08350732363760471
72.0,0.001,974.0,4.0,836.0,2.0,5.0,8.815162035633646,56255.589640935264,0.7144228591135434,0.1725281770603247,-0.05380605161190033
453.0,0.00038531394098383016,107.0,6.0,805.0,1.0,6.0,4.541887822308346,58899.67167682444,0.6490452852543317,0.30610670409994656,-0.20019146725535392
20.0,0.001,1147.0,1.0,453.0,6.0,4.0,8.73227217387621,40374.18085892887,0.6172559340980128,0.19904461946285842,-2.0
42.0,0.0005880558839145677,212.0,5.0,58.0,1.0,5.0,9.468455958160892,60293.87831133336,0.41006034348866555,0.17292072321543253,-0.028041505813598634
185.0,0.0006927007189011752,253.0,4.0,539.0,1.0,5.0,6.495835659850551,70811.82502832159,0.4690603432224495,0.6117516913919987,-0.07803626246750354
180.0,0.00040565263765431536,473.0,5.0,350.0,2.0,9.0,3.8321423434144246,73248.18994818594,0.22821051363413075,0.40724329063580905,-0.07467804327607155
165.0,0.0005379211945998212,453.0,5.0,555.0,3.0,7.0,0.6031268054756033,49137.4406678298,0.5377898663270316,0.01,-0.0617119150236249
372.0,0.00040162418736907073,904.0,3.0,1069.0,3.0,7.0,7.144622483338835,40238.50490526313,0.051962486209107095,0.20673078127146483,-0.04224249981343746
430.0,0.00019886301562249033,511.0,1.0,482.0,3.0,7.0,1.5362115531713425,63067.07760733914,0.3891221193111738,0.6594717651333774,-0.14686600416898726
278.0,0.00033089369223500154,56.0,1.0,633.0,3.0,6.0,2.741339496363467,48208.24520144285,0.5051762521561902,0.44047295182402446,-0.1399553708732128
500.0,1e-05,674.0,5.0,1148.0,1.0,7.0,2.6290241802402248,41127.47901991466,0.02204836855806401,0.21518836776453812,-0.12110691331326962
21.0,0.00030006932018766764,119.0,5.0,1087.0,4.0,4.0,5.309993637680176,59585.62918640646,0.8603707366210457,0.21785187324473518,-0.02773391390219331
442.0,0.00014771384156315705,468.0,5.0,1166.0,2.0,7.0,10.0,43501.798287892285,0.31830258681346363,0.1930929211113703,-0.12652471102774143
20.0,0.0006915576402421582,987.0,4.0,714.0,5.0,5.0,5.982177248541155,60764.70488478086,0.586182045465953,0.6097013755828783,-0.02815588442608714
71.0,0.0005061708898350516,342.0,4.0,885.0,1.0,6.0,6.045444525689145,24226.381666648704,0.018867808750526356,0.06688949603120707,-1.007918757200241
20.0,0.0007268077301918544,1039.0,4.0,538.0,4.0,4.0,7.66085564802749,83851.03571615643,0.9182234014061534,0.4336297280088357,-2.0
181.0,0.0005854651803362443,213.0,2.0,349.0,1.0,3.0,8.027435268757829,97410.55237285752,0.40639129812259883,0.29327092579011094,-0.044655744545161725
20.0,0.001,80.0,5.0,419.0,1.0,5.0,7.157941145397034,62681.2594197319,0.84958652564034,0.6204380541733269,-0.03194009810686112
103.0,1e-05,59.0,6.0,493.0,4.0,3.0,4.124734567555512,60640.0891160264,0.5524929558690996,0.09255688916631413,-0.10741728730499744
20.0,0.0006925503637056481,1008.0,5.0,229.0,3.0,6.0,8.736512282066395,81505.23507689415,0.05751431463073024,0.5071134696857498,-2.0
224.0,0.0007891917793195908,50.0,5.0,571.0,4.0,4.0,1.9854232418432987,47444.306400231406,0.6095726899836216,0.27657902807021645,-0.09882244728505611
234.0,0.0007973880996032531,611.0,3.0,880.0,3.0,5.0,1.592175994174585,46625.72338743946,0.4123352809921082,0.7431581308580472,-0.07262201867997646
172.0,0.00041364241272261697,594.0,1.0,1058.0,4.0,4.0,7.157986103405067,87581.02773172365,0.31420885669251786,0.48321344943116085,-0.052851144783198835
231.0,0.001,636.0,3.0,868.0,1.0,4.0,6.639327210744358,57375.07675360735,0.7553752094877588,0.5535688992567473,-0.09881905689835549
247.0,0.0003595890129186491,605.0,3.0,1200.0,2.0,7.0,5.999876097214874,64779.289388676276,0.1917263404858251,0.5101471716844465,-0.06849094405770302
278.0,0.00012419260932613379,50.0,1.0,791.0,3.0,4.0,5.425673908720517,89962.90344017172,0.031414673445164534,0.3740791234156461,-0.21559102945029734
335.0,0.0006283867242294983,50.0,5.0,697.0,2.0,4.0,2.406397584030709,56574.58010758736,0.13634063377024128,0.538492640376666,-0.11200477965176106
206.0,0.0003710791000109031,161.0,1.0,893.0,2.0,6.0,2.4552132196440493,89046.841164941,0.10878125880676358,0.4456127969566017,-0.05511203333735466
209.0,0.0006677246765090837,50.0,5.0,338.0,4.0,5.0,3.5592060068548235,58254.94542454386,0.7456580587495383,0.033817528587974606,-0.09571502022445202
140.0,0.00021876370188586417,325.0,1.0,767.0,2.0,4.0,9.077503282781137,75735.26047438639,0.3731305765032096,0.839258766998348,-0.06043919380754233
195.0,0.0004581115148502402,1200.0,1.0,80.0,2.0,8.0,7.3332473966068,30708.420507328705,0.13531516383124104,0.19022229308327807,-0.055282813310623166
367.0,0.0005517364842316916,518.0,1.0,1194.0,5.0,4.0,7.232502449672906,100000.0,0.13389290270151571,0.6200440005736363,-0.061442284286022185
444.0,0.0004593890941654335,1107.0,2.0,927.0,5.0,4.0,5.347523606920004,91774.1781507553,0.45796163763882164,0.537079055051512,-0.09070727042853832
452.0,0.0005875171227645645,50.0,3.0,431.0,1.0,4.0,5.680624602424038,52065.706113159205,0.6670356992272266,0.39731909406769594,-0.18966038078069686
190.0,0.00024776420396123433,50.0,1.0,859.0,2.0,6.0,4.800788466871378,71547.68665662273,0.1432720506155234,0.601950424342067,-0.10411163046956062
236.0,0.0006323696446262321,50.0,6.0,1083.0,3.0,4.0,1.3731940119687889,59839.7694163819,0.659503842456233,0.724564521168764,-0.12165411598980427
299.0,0.00021147080856360353,951.0,4.0,1166.0,5.0,4.0,2.176983482174516,72181.00150516315,0.7817280446209476,0.07560083962891254,-0.10638808719813823
448.0,0.0002600251599984999,209.0,3.0,1084.0,2.0,7.0,0.7991347425022726,73605.81197226325,0.25211719536624333,0.38924666383323725,-0.11426855809986591
20.0,0.0008834804192363425,638.0,6.0,1029.0,4.0,5.0,5.18847853907187,39464.74846906175,0.6144539399106814,0.5594390109194607,-2.0
143.0,0.00042086579410545644,934.0,1.0,1085.0,2.0,8.0,7.0475384820549145,32025.092386714976,0.3336509483572817,0.36800301466415747,-0.06067395266145468
358.0,0.000841695920044914,819.0,2.0,779.0,4.0,6.0,1.9994921360367162,78442.7807602785,0.23876073521492924,0.25846704393014425,-0.08231160826981068
414.0,0.00013037359307149952,904.0,1.0,521.0,4.0,5.0,4.139670772022528,51886.24253840683,0.6498522843562962,0.6640892723161663,-0.13739252462983131
433.0,0.00011021280022852095,50.0,5.0,498.0,1.0,4.0,2.8366122900421855,69090.70979754688,0.3760234924592518,0.06006250555401273,-0.16931565031409263
472.0,0.00023405320277321802,50.0,1.0,642.0,1.0,6.0,2.683863317025101,79130.95006102437,0.07685461594149583,0.286929069592415,-0.15847698375582694
482.0,0.0009108816268922035,50.0,3.0,742.0,5.0,4.0,9.971946585659534,64985.03429782858,0.21053081444966865,0.7594206726244608,-0.12802988886833191
500.0,4.9041873139058404e-05,1112.0,2.0,362.0,1.0,4.0,0.5154441000780196,4929.983437725692,0.8977969279549249,0.06652826180719046,-0.21813932210206985
500.0,0.0009880774510526368,932.0,1.0,865.0,3.0,4.0,4.329891488470165,98429.29411969664,0.5229193216488032,0.865390004803704,-0.1250213798135519
200.0,0.0008224375262444074,257.0,1.0,309.0,5.0,5.0,0.9840653994107995,43679.15425213608,0.2250976200698186,0.5052819597551248,-0.05363360457122326
500.0,0.00011355099684491648,220.0,1.0,298.0,2.0,4.0,5.864534417999907,14883.298234933849,0.650968177564143,0.8105070227376179,-0.29050230234861374
238.0,0.0009086131859888877,968.0,1.0,152.0,5.0,5.0,1.4047314862428497,52829.328663293345,0.7064736515656453,0.7572418582111464,-0.09147040136158466
223.0,0.0003305386906525744,931.0,1.0,735.0,4.0,4.0,3.3164755105178667,88319.12552538447,0.18814275469589722,0.6821085354883869,-0.05387159530073404
121.0,0.0007855994986704243,767.0,4.0,195.0,1.0,6.0,0.3649171691491424,54409.71273083259,0.4296604900469103,0.46599923967284534,-0.07339344769716263
467.0,0.0003428729653219601,50.0,4.0,1038.0,1.0,7.0,2.5925493912798934,29758.657043377112,0.49898270971684616,0.5987456396258052,-0.28253843635320663
82.0,0.0002276169037272762,1055.0,3.0,927.0,2.0,9.0,7.355960679912788,76560.08342836374,0.12458350621081071,0.39980967726778804,-0.04128579366952181
142.0,0.00036787716272580344,573.0,2.0,235.0,3.0,5.0,8.787402165063074,50217.029856365705,0.33696298306879713,0.9582805279538545,-0.05923192910850048
500.0,0.00040226950716061496,751.0,2.0,64.0,5.0,7.0,1.1898220091972316,51645.16683757621,0.36925823939204594,0.06967015666647645,-0.11649017073214055
191.0,0.0006258311454960731,560.0,6.0,636.0,5.0,6.0,3.5577490678697252,51720.31524213046,0.49715295120228753,0.6748744487202918,-0.0898991908878088
62.0,0.00027153014309855874,826.0,3.0,499.0,5.0,7.0,2.433039886110347,47739.18479024813,0.19698807207274188,0.13781421006238936,-0.029050751496106385
84.0,0.0008418591239132036,199.0,1.0,801.0,5.0,5.0,1.4387410283818398,41610.26863337467,0.4660754783002807,0.1508669292912507,-0.03903930187225342
377.0,0.0005815942725083986,332.0,2.0,887.0,4.0,5.0,2.326660902173777,43233.29955293967,0.45011983715231757,0.14658775848128916,-0.07874495647847653
290.0,0.0001339137214027773,707.0,1.0,583.0,4.0,5.0,0.964280584493303,36168.130740106426,0.5517060712714352,0.19115642632492094,-0.09176946394145488
253.0,0.0009571382969208398,200.0,1.0,314.0,3.0,5.0,3.8652675076675775,44057.355476378,0.37628117174176295,0.1456077282471688,-0.056726066023111345
253.0,0.0002710040152039259,380.0,1.0,182.0,1.0,6.0,6.209686947837756,42752.98875345416,0.47618688788073543,0.09947796175988219,-0.09447606354951858
86.0,0.0006071719034032988,701.0,6.0,848.0,2.0,4.0,6.858719493179732,52331.45417986091,0.7878527079054273,0.40561450947749705,-0.05986529141664505
201.0,1.9040933996889375e-05,451.0,5.0,284.0,4.0,3.0,0.7333584763903803,53167.48014603116,0.7832594432416311,0.3931864883450535,-0.11597535200417042
433.0,0.00046752687222479793,351.0,6.0,400.0,3.0,8.0,2.193586294278367,19732.18246348453,0.7695641173313303,0.01,-0.1619506523013115
456.0,0.0006595908551960159,267.0,3.0,432.0,4.0,5.0,7.755894448950012,58753.50202786747,0.8631037604431238,0.44787885068834127,-0.12906488925218582
197.0,2.1106945154095292e-05,812.0,3.0,533.0,4.0,5.0,5.112317650349913,65255.673974489764,0.725065141111959,0.8435224526532575,-0.10304085016250611
66.0,0.0003489387655969632,835.0,5.0,1140.0,2.0,7.0,0.5499922597703845,84619.93700011433,0.459495895654994,0.7639719075751988,-0.05416935533285141
467.0,0.0005773896214709728,1046.0,2.0,188.0,1.0,5.0,3.6887586280334204,85561.40124125288,0.2822982507735821,0.7085847031887019,-0.10584997348487377
199.0,0.0006761948308827859,132.0,2.0,940.0,2.0,4.0,6.532333446056679,78932.72829103669,0.3953807120457795,0.01,-0.054484896920621396
98.0,0.00028917609591684243,266.0,3.0,387.0,2.0,6.0,3.671965645375887,33486.07119138539,0.44200558607887885,0.6046071652551759,-0.06548416633158922
356.0,0.0008656839656322211,768.0,1.0,693.0,3.0,5.0,2.0315222437774763,44880.51313894213,0.21904578775619124,0.28933092406303523,-0.06706991083920003
436.0,0.0008221595377761857,143.0,1.0,238.0,6.0,5.0,4.752250783717833,45208.17996858096,0.3242987884871574,0.25296312356052675,-0.09992842935025692
371.0,0.0003166380008537815,238.0,1.0,728.0,4.0,5.0,1.6711292936859363,39350.49531658481,0.5736174810986132,0.944001084555601,-0.1282673604786396
180.0,7.471244802706743e-05,600.0,2.0,564.0,6.0,3.0,4.044911273219155,98893.947425873,0.3604457973850714,0.6877359454153904,-0.044683099165558814
192.0,0.0004398220933148062,161.0,3.0,61.0,5.0,7.0,7.505393027258215,42696.08908851445,0.48658861212298715,0.1401411093583275,-0.09138170629739761
169.0,0.0003904732022361837,739.0,5.0,571.0,3.0,6.0,5.067040069505418,21633.722739034867,0.8449222188276403,0.5394568532210219,-0.09326318204402924
160.0,0.00018534963606836735,711.0,3.0,272.0,2.0,6.0,1.7406812200519222,32366.782528686443,0.7276998292229349,0.3444028482388085,-0.08764513991773129
333.0,2.670431865752555e-05,1079.0,4.0,283.0,2.0,4.0,1.143659609312851,76090.63113296079,0.18576859589833056,0.4391360540623474,-0.10918754637241364
315.0,0.00017700416789356393,504.0,3.0,623.0,5.0,5.0,2.1356145583773327,70357.04488692495,0.40349456916902865,0.7505248519810396,-0.1153880625963211
383.0,0.00032790938388997854,778.0,4.0,480.0,5.0,4.0,8.368649623483234,78027.67585426182,0.5331873453836181,1.0,-0.10879810228943824
45.0,0.0003565670896216627,526.0,6.0,476.0,6.0,3.0,8.267427454677593,31212.22009273202,0.4967707927782691,0.31875154927066807,-0.01894685011357069
164.0,0.0002921336412603627,86.0,4.0,91.0,1.0,3.0,2.298178936329659,25712.740788073625,0.8459528415130452,0.49355890276634695,-0.08196998536586761
107.0,0.0006994661944352178,417.0,4.0,751.0,3.0,6.0,3.5677842341879993,16295.832521170145,0.5652786157210332,0.8284618599562127,-0.07541032880544662
141.0,0.00010479168732682833,936.0,5.0,160.0,4.0,4.0,3.6899586408493525,56846.33351433139,0.6831076296125798,0.3349465746453225,-0.08340412117540837
172.0,0.0008116159678755614,662.0,6.0,897.0,5.0,5.0,2.730007130511484,79989.84371370787,1.0,0.4723679431897648,-0.08453903123736381
326.0,0.000913638529086529,631.0,3.0,1128.0,2.0,6.0,4.530574649022916,20011.0667470468,0.5682133402935987,0.5650417123873397,-0.12576886862516404
87.0,0.00041790209720034293,389.0,6.0,1166.0,4.0,4.0,1.1481546187290816,44864.38385202138,0.9660776426608142,0.20034294226152163,-0.05400754660367966
103.0,0.0007965416777846917,587.0,4.0,239.0,2.0,7.0,0.6325506899190727,81474.84607583834,0.01,1.0,-1.015910369157791
371.0,0.0008289440191177274,568.0,5.0,269.0,3.0,7.0,6.511648801075197,74664.07359481415,0.5155420999525173,0.6002857899671263,-0.12803396098315717
109.0,0.00019505002206130328,308.0,6.0,562.0,2.0,3.0,0.8575127345371352,42027.63466363548,0.7832163617871303,0.325792301804358,-0.0485322130843997
335.0,0.00043653737602133313,988.0,6.0,1197.0,4.0,6.0,5.014619621970999,14155.144184283277,0.9207241692116531,0.858234251555559,-0.13197702243924142
267.0,0.00015446325401950308,905.0,1.0,826.0,2.0,8.0,1.1219713552626875,1000.0,0.6304008934750951,0.01,-0.09209309332072735
286.0,0.000934034933911572,490.0,2.0,390.0,3.0,4.0,8.735708006776768,39761.84910862891,0.6221464238490927,0.9152113305211504,-0.08727036006748676
301.0,0.00041548714025425203,187.0,6.0,1018.0,1.0,4.0,1.0070489151789217,42451.60597223707,0.6478695110688835,0.41156503173490505,-0.13271052166819572
289.0,0.0006036899564517167,401.0,1.0,752.0,5.0,5.0,4.781698531967864,40366.30225402058,0.3233879086575468,0.08184332684566012,-0.053623337857425214
418.0,0.000178632887941814,434.0,5.0,779.0,2.0,4.0,2.161633578737867,19251.655021395036,0.9362305894280633,0.01,-0.16202667877078056
20.0,0.0005605303235315093,50.0,3.0,150.0,6.0,6.0,9.171665927084938,64074.27848857249,0.39885683026362245,0.20331532853840342,-0.022171943448483944
442.0,0.00039494007054902293,702.0,2.0,74.0,2.0,3.0,1.4777057877976998,89063.5106891724,0.31058459714089676,0.7197241898133259,-0.08398538939654827
117.0,0.000582193177550275,1186.0,3.0,797.0,2.0,3.0,7.8198475607605396,34590.15097495413,0.4117157218748208,0.8450905397398446,-0.03760874979197979
261.0,0.0007800794660778362,50.0,5.0,435.0,4.0,3.0,8.768966635393879,43866.82462183093,0.20350418738702317,0.6336817615840629,-0.05763959288597107
142.0,5.5056774849472226e-05,1166.0,4.0,912.0,1.0,7.0,1.1210918442135063,98111.10253344059,0.5351536058323916,0.45405859125641806,-0.07966485135257244
179.0,0.0006410445273282472,295.0,1.0,448.0,5.0,6.0,9.0659452410424,45551.852256030856,0.19259390224745407,0.2203565924168993,-0.046472367458045484
143.0,0.00010457412541508984,907.0,1.0,480.0,1.0,5.0,8.401192096120539,5430.812366218545,1.0,0.650440157854501,-0.08336132653057575
30.0,0.0002999580183001563,217.0,2.0,870.0,3.0,3.0,8.311266056609904,30407.13809448767,0.24982422017317593,0.35260970107911727,-0.012635677075013518
307.0,0.0005567325503130471,493.0,4.0,583.0,1.0,3.0,4.353898128068524,19738.75238534388,0.2930157086687536,0.5839278181475692,-0.05507457163184881
327.0,0.0005222934932973854,781.0,1.0,1021.0,5.0,3.0,6.009583671033688,36903.73284883742,0.01,0.6858731882511521,-0.923801121301949
209.0,0.0009582099189396225,338.0,3.0,530.0,2.0,3.0,0.9100450108216426,19720.109782779055,0.4289556811783412,0.1805524490803943,-0.041996699571609494
406.0,0.0007441391552741704,531.0,4.0,432.0,4.0,3.0,6.400823333270061,33553.21303500289,0.5351319689847217,0.6906073293829855,-0.07447091825306415
318.0,0.0009718753268200072,893.0,4.0,355.0,3.0,3.0,8.094268459100403,47345.92701652564,0.6206605337836717,1.0,-0.07446117289364337
74.0,0.0006302498340045961,1121.0,1.0,296.0,5.0,5.0,6.641872786507674,35396.02397802246,0.5709290835365037,0.053794734218444516,-0.03611640762537718
151.0,0.0007214968036462672,428.0,1.0,443.0,4.0,3.0,3.2900762543077824,35786.86591620706,0.7006578156270793,0.18897040507390583,-0.04153890032321215
352.0,0.0009855619664944325,372.0,4.0,949.0,4.0,4.0,9.44714654306639,100000.0,0.4906325209669778,0.880607182771639,-0.11732930541038514
265.0,0.0001526062960891277,1068.0,5.0,1156.0,1.0,3.0,0.7897775471283186,37944.338047150406,0.12471554097616858,0.12565812766917728,-0.031141034606844187
20.0,0.0009608376987884224,347.0,3.0,582.0,4.0,7.0,4.624950574088386,73922.2725777106,0.2214332773129483,0.01,-2.0
63.0,0.000714853974077255,364.0,1.0,607.0,3.0,8.0,1.455202660698114,34746.47723483081,0.3338043760097493,0.0889055764906904,-0.03636007942259312
21.0,1e-05,380.0,3.0,736.0,3.0,6.0,6.6705283110290665,75111.99811164389,0.38537072041213344,0.30927115968732843,-0.026328675355762242
475.0,0.001,424.0,1.0,1120.0,3.0,8.0,0.271534889675188,30087.65883114783,0.34486118398786636,0.19216725546134036,-2.0
481.0,0.0005418700581383551,320.0,2.0,387.0,1.0,8.0,3.8324701274743886,37946.07979588338,0.36245165880339514,0.01,-0.12551958560943605
167.0,0.0008119525313277907,127.0,2.0,144.0,5.0,8.0,7.735509838023625,7531.217390282019,0.16826996256951082,0.2581662273577664,-0.05160666666924953
414.0,0.0007015269034877145,913.0,2.0,670.0,5.0,6.0,1.437519614742265,81313.11484150389,0.029043829265795358,0.12923331317263137,-0.042320375330746174
20.0,0.0005507412794390045,221.0,2.0,891.0,4.0,8.0,5.01660399825165,35220.219040241755,0.3519810951773721,0.023665588209029455,-0.01808515638113022
245.0,0.0007483611936850289,274.0,3.0,478.0,1.0,8.0,9.975236624153398,17137.85666311923,0.4672052424424754,0.157382738647576,-0.09471224136650562
20.0,0.0006980826438131778,173.0,4.0,294.0,5.0,3.0,4.802400303525772,28879.533865489884,0.6736097495418267,0.98932294061176,-0.015973077714443208
163.0,0.0009704288047977949,872.0,5.0,220.0,2.0,3.0,1.0133566386356025,49530.46996992678,0.5717075556414337,0.32458016961649505,-0.04650045707821846
486.0,0.0004084222756221764,469.0,2.0,790.0,2.0,3.0,5.819122581687291,24383.012977655755,0.9045932905688306,0.16133831113932456,-0.1180303942412138
500.0,0.0005947508239181676,170.0,1.0,713.0,1.0,8.0,6.527716630122385,15042.94493238938,0.155783053387123,0.33949439060805103,-0.11767115145921707
20.0,0.0006670413842189056,789.0,6.0,175.0,5.0,4.0,3.6012641839706308,54489.303969011446,0.8000983718955831,0.22490597858099715,-2.0
161.0,0.0005068204985673332,551.0,3.0,1200.0,3.0,4.0,3.0334653767754696,53837.53112367084,0.7424595419188007,0.49140880729845443,-0.0652521887794137
89.0,0.0005636772367769537,911.0,1.0,1013.0,6.0,5.0,0.1,71224.91690442454,0.6032071432291297,0.5524457905308754,-0.047180814668536186
238.0,0.0003056008075387112,1200.0,1.0,1117.0,6.0,8.0,6.014253489198262,24685.719221330186,0.21423759726466013,0.32251369129087143,-0.059272045455873015
150.0,0.0006357095575718072,611.0,5.0,183.0,3.0,6.0,8.234122795503518,42767.474968344555,0.28085965255679085,0.4831057705108973,-0.07821727804839611
86.0,0.0009867619341730257,64.0,1.0,50.0,5.0,5.0,0.9886720163671808,66204.76051173196,0.6082472650282504,0.6771211536212428,-0.060048109665513036
20.0,0.0007457691359393253,1174.0,6.0,119.0,3.0,3.0,7.033748745957616,31395.71042975481,0.9683677928500807,0.8063959623884174,-0.03165742876008153
